"sl_no","item1_img_path","item2_img_path","occasion","rating","checked","userId"
"251","Amazon/images/41o%2BDoT-xZL.jpg","Amazon/images/41E7EhoW9uL.jpg","3","3","1","2"
"252","Amazon/images/41R5MpcW4PL.jpg","Amazon/images/31N0bKOOhAL.jpg","3","4","1","2"
"253","Amazon/images/41kCSfRaJRL.jpg","Amazon/images/41c0BzUWxyL.jpg","3","4","1","2"
"254","Amazon/images/41BBcY%2BFX3L.jpg","Amazon/images/41NXceFkwCL.jpg","3","1","1","2"
"255","Amazon/images/41irGrNLwlL.jpg","Amazon/images/419cD9L3QiL.jpg","2","3","1","2"
"256","Amazon/images/41DRzv56TSL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","3","1","1","2"
"257","Amazon/images/41vVT-xmKTL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","2","3","1","2"
"258","Amazon/images/41syJfxsXpL.jpg","Amazon/images/41E7EhoW9uL.jpg","2","3","1","2"
"259","Amazon/images/41yVJrPVOtL.jpg","Amazon/images/41m0FgksT1L.jpg","3","1","1","2"
"260","Amazon/images/41WS%2B-v0BbL.jpg","Amazon/images/51oSaj2BUCL.jpg","3","1","1","2"
"261","Amazon/images/41ovUIbFtML.jpg","Amazon/images/41pBNiokb-L.jpg","3","2","1","2"
"262","Amazon/images/41w5hcB3h%2BL.jpg","Amazon/images/415SkJQDjTL.jpg","3","1","1","2"
"263","Amazon/images/410MQJ1qofL.jpg","Amazon/images/41NzHlC46kL.jpg","6","3","1","2"
"264","Amazon/images/41rI0A5Si7L.jpg","Amazon/images/414vK-PXiuL.jpg","2","4","1","2"
"265","Amazon/images/516bpk3i-kL.jpg","Amazon/images/41NzHlC46kL.jpg","6","4","1","2"
"266","Amazon/images/41Pfe2jqdnL.jpg","Amazon/images/41I7RXxeHuL.jpg","3","1","1","2"
"267","Amazon/images/41hqb1AfIVL.jpg","Amazon/images/31Em3tKfKaL.jpg","3","1","1","2"
"268","Amazon/images/51fDZkmHaDL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","3","1","2"
"269","Amazon/images/41syJfxsXpL.jpg","Amazon/images/41FQKH53N%2BL.jpg","2","3","1","2"
"270","Amazon/images/41iP1s47DkL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","3","1","1","2"
"271","Amazon/images/41DpDyrIAQL.jpg","Amazon/images/41m0FgksT1L.jpg","3","1","1","2"
"272","Amazon/images/41klkOqK0wL.jpg","Amazon/images/41s8GP6bQkL.jpg","3","1","1","2"
"273","Amazon/images/41pQSp%2Bb4wL.jpg","Amazon/images/41rqNiRIgdL.jpg","3","1","1","2"
"274","Amazon/images/41OS1hVUxNL.jpg","Amazon/images/414vK-PXiuL.jpg","3","4","1","2"
"275","Amazon/images/41yVJrPVOtL.jpg","Amazon/images/41yqbdgEIeL.jpg","3","1","1","2"
"276","Amazon/images/41bmHRUbZuL.jpg","Amazon/images/41NzHlC46kL.jpg","3","3","1","2"
"277","Amazon/images/41eTW0NAsQL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","3","1","2"
"278","Amazon/images/51zCG%2Bv6KGL.jpg","Amazon/images/415uEMF9eZL.jpg","3","3","1","2"
"279","Amazon/images/41J%2BkFEtWOL.jpg","Amazon/images/41yqbdgEIeL.jpg","3","2","1","2"
"280","Amazon/images/513t9i7m%2BWL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","3","1","2"
"281","Amazon/images/416S6YyFSpL.jpg","Amazon/images/41FQKH53N%2BL.jpg","2","2","1","2"
"282","Amazon/images/41M6K6f4kEL.jpg","Amazon/images/41p47ZjpPtL.jpg","2","4","1","2"
"283","Amazon/images/41qOU0f6-mL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","2","4","1","2"
"284","Amazon/images/41Pix4kPJ6L.jpg","Amazon/images/419cD9L3QiL.jpg","2","4","1","2"
"285","Amazon/images/41sAw3PvhGL.jpg","Amazon/images/41m0FgksT1L.jpg","2","1","1","2"
"286","Amazon/images/41U59tdamoL.jpg","Amazon/images/41QDfkfHEkL.jpg","6","4","1","2"
"287","Amazon/images/41TmRklDs4L.jpg","Amazon/images/41n39srVFAL.jpg","2","4","1","2"
"288","Amazon/images/41%2B%2B%2BNtU6-L.jpg","Amazon/images/411tFNX%2B51L.jpg","2","4","1","2"
"289","Amazon/images/41sAw3PvhGL.jpg","Amazon/images/410VZ73tEnL.jpg","3","3","1","2"
"290","Amazon/images/51dLqJS5PPL.jpg","Amazon/images/313ahyptqUL.jpg","2,3","1","1","2"
"291","Amazon/images/41Vqti6rkPL.jpg","Amazon/images/414vK-PXiuL.jpg","3","3","1","2"
"292","Amazon/images/31yEyzzEufL.jpg","Amazon/images/415uEMF9eZL.jpg","2","3","1","2"
"293","Amazon/images/41Bb2DS7phL.jpg","Amazon/images/41MedmiQ68L.jpg","3","3","1","2"
"294","Amazon/images/41AIQOYupfL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","3","1","1","2"
"295","Amazon/images/51ucA1I9nKL.jpg","Amazon/images/41s8GP6bQkL.jpg","3","1","1","2"
"296","Amazon/images/41yGMAnY0BL.jpg","Amazon/images/41YSHdiROIL.jpg","2","4","1","2"
"297","Amazon/images/412EHiqdM0L.jpg","Amazon/images/41AN-y8OE2L.jpg","3","1","1","2"
"298","Amazon/images/41BC4w6l6JL.jpg","Amazon/images/41MedmiQ68L.jpg","3","4","1","2"
"299","Amazon/images/41hgu%2BO6sNL.jpg","Amazon/images/41EZG-uOGfL.jpg","2","4","1","2"
"300","Amazon/images/41lfyfjsDfL.jpg","Amazon/images/41HdicjYxPL.jpg","2","3","1","2"
"301","Amazon/images/415zJ7JUZDL.jpg","Amazon/images/419cD9L3QiL.jpg","2","3","1","2"
"302","Amazon/images/41sMWX0DJJL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","4","1","2"
"303","Amazon/images/414G9XYAtsL.jpg","Amazon/images/41AN-y8OE2L.jpg","3","1","1","2"
"304","Amazon/images/41-FdbQNPCL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","3","1","2"
"305","Amazon/images/41m5MzSk9YL.jpg","Amazon/images/41pBNiokb-L.jpg","3","1","1","2"
"306","Amazon/images/41m5kC42wyL.jpg","Amazon/images/4141zCkh5cL.jpg","2","2","1","2"
"307","Amazon/images/413ZMQhB9oL.jpg","Amazon/images/41WS2UdCGXL.jpg","3","1","1","2"
"308","Amazon/images/41SLyDsR47L.jpg","Amazon/images/41JXOlOAXHL.jpg","2","4","1","2"
"309","Amazon/images/41SNlP68CpL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","1","1","2"
"310","Amazon/images/41Om2eVFyDL.jpg","Amazon/images/41PKgzpBBBL.jpg","6,3","2","1","2"
"311","Amazon/images/414q45TB7KL.jpg","Amazon/images/41yqbdgEIeL.jpg","3","1","1","2"
"312","Amazon/images/41dQ4lCWK5L.jpg","Amazon/images/41qiQqqLDUL.jpg","3","2","1","2"
"313","Amazon/images/41qGEff%2BDfL.jpg","Amazon/images/41yqbdgEIeL.jpg","3","1","1","2"
"314","Amazon/images/41MnvaurJvL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","1","1","2"
"315","Amazon/images/41%2BtxigR1PL.jpg","Amazon/images/41mWOI0DW0L.jpg","2","4","1","2"
"316","Amazon/images/418BSj2sbCL.jpg","Amazon/images/41tcYHChHoL.jpg","2","3","1","2"
"317","Amazon/images/51Y6OyQ03KL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","3","1","2"
"318","Amazon/images/51QMdfT9pfL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","2","1","2"
"319","Amazon/images/41%2BCnmtXZgL.jpg","Amazon/images/41Ca1HdjwwL.jpg","3","2","1","2"
"320","Amazon/images/41xE6VUM4DL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","4","1","2"
"321","Amazon/images/41ldeXOAzkL.jpg","Amazon/images/414vK-PXiuL.jpg","3","2","1","2"
"322","Amazon/images/412HpB7F3xL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","3","1","2"
"323","Amazon/images/41jUMvbOAXL.jpg","Amazon/images/41PKgzpBBBL.jpg","2","3","1","2"
"324","Amazon/images/41VO24%2Byt6L.jpg","Amazon/images/41NzHlC46kL.jpg","2","4","1","2"
"325","Amazon/images/41xuZV4rPvL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","2","1","2"
"326","Amazon/images/416SWoyodqL.jpg","Amazon/images/41AN-y8OE2L.jpg","3","2","1","2"
"327","Amazon/images/51JKeE%2BVeOL.jpg","Amazon/images/41EZG-uOGfL.jpg","3","3","1","2"
"328","Amazon/images/51xpSEeGD4L.jpg","Amazon/images/31Ll0TNLC6L.jpg","2","4","1","2"
"329","Amazon/images/61JtOwy90dL.jpg","Amazon/images/41AN-y8OE2L.jpg","3","1","1","2"
"330","Amazon/images/410MQJ1qofL.jpg","Amazon/images/41s8GP6bQkL.jpg","3","1","1","2"
"331","Amazon/images/518s3bv9OAL.jpg","Amazon/images/41c0BzUWxyL.jpg","3","4","1","2"
"332","Amazon/images/41S4BfBdyVL.jpg","Amazon/images/51X6A29hWhL.jpg","3","4","1","2"
"333","Amazon/images/515SKy-yNfL.jpg","Amazon/images/414vK-PXiuL.jpg","3","3","1","2"
"334","Amazon/images/519DfVaPwWL.jpg","Amazon/images/41E7EhoW9uL.jpg","3","1","1","2"
"335","Amazon/images/51Vg2aYz2rL.jpg","Amazon/images/41JXOlOAXHL.jpg","6","3","1","2"
"336","Amazon/images/41tlybQUO-L.jpg","Amazon/images/41n39srVFAL.jpg","3","1","1","2"
"337","Amazon/images/411gIcCVcIL.jpg","Amazon/images/41m0FgksT1L.jpg","3","3","1","2"
"338","Amazon/images/51FVNZ6JbBL.jpg","Amazon/images/4162-T9AazL.jpg","2","3","1","2"
"339","Amazon/images/51xj0M7n8DL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","3","1","1","2"
"340","Amazon/images/41viJwdVDWL.jpg","Amazon/images/41mWOI0DW0L.jpg","2","4","1","2"
"341","Amazon/images/41bA8IDbbWL.jpg","Amazon/images/41n39srVFAL.jpg","2","3","1","2"
"342","Amazon/images/51rlmOosMRL.jpg","Amazon/images/41Xxi3bUPvL.jpg","2","4","1","2"
"343","Amazon/images/41E-kLHZOpL.jpg","Amazon/images/41c0BzUWxyL.jpg","6","3","1","2"
"344","Amazon/images/51u1-CyCzQL.jpg","Amazon/images/41E7EhoW9uL.jpg","6","1","1","2"
"345","Amazon/images/41eu95z1H5L.jpg","Amazon/images/41E7EhoW9uL.jpg","2","3","1","2"
"346","Amazon/images/41gBGqOruoL.jpg","Amazon/images/419cD9L3QiL.jpg","2","4","1","2"
"347","Amazon/images/413Xbj4EdfL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","3","1","1","2"
"348","Amazon/images/41dqnhlFOdL.jpg","Amazon/images/413YvtgV2FL.jpg","3","4","1","2"
"349","Amazon/images/515SgT81d2L.jpg","Amazon/images/31gN%2BxtNdoL.jpg","3","4","1","2"
"350","Amazon/images/41sU-YZAGIL.jpg","Amazon/images/419gCnFEHvL.jpg","3","4","1","2"
"351","Amazon/images/41mkJPlLRlL.jpg","Amazon/images/41maYFVBeeL.jpg","3","4","1","2"
"352","Amazon/images/41mdE%2B4crjL.jpg","Amazon/images/41AN-y8OE2L.jpg","2","4","1","2"
"353","Amazon/images/41iyUEOHMrL.jpg","Amazon/images/41n39srVFAL.jpg","2","3","1","2"
"354","Amazon/images/41soxh4XjvL.jpg","Amazon/images/51oSaj2BUCL.jpg","2","1","1","2"
"355","Amazon/images/41OWRcGTytL.jpg","Amazon/images/41Ca1HdjwwL.jpg","3","1","1","2"
"356","Amazon/images/415ineIxeSL.jpg","Amazon/images/41nhrpbqcLL.jpg","2","4","1","2"
"357","Amazon/images/410FdEqrIvL.jpg","Amazon/images/41czTuLOQvL.jpg","3","3","1","2"
"358","Amazon/images/51WqkwwcOfL.jpg","Amazon/images/41pBNiokb-L.jpg","3","2","1","2"
"359","Amazon/images/41nY4BXtXsL.jpg","Amazon/images/41maYFVBeeL.jpg","3","3","1","2"
"360","Amazon/images/41SVKxjO7gL.jpg","Amazon/images/41gWT1dZDhL.jpg","2","3","1","2"
"361","Amazon/images/41O0vDalINL.jpg","Amazon/images/41yqbdgEIeL.jpg","3","3","1","2"
"362","Amazon/images/51br0-RwIhL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","1","1","2"
"363","Amazon/images/51xj0M7n8DL.jpg","Amazon/images/41n39srVFAL.jpg","3","4","1","2"
"364","Amazon/images/41syJfxsXpL.jpg","Amazon/images/41n39srVFAL.jpg","2","2","1","2"
"365","Amazon/images/412romQv87L.jpg","Amazon/images/41AN-y8OE2L.jpg","3","2","1","2"
"366","Amazon/images/41ldeXOAzkL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","1","1","2"
"367","Amazon/images/41qHMyHJj0L.jpg","Amazon/images/41E7EhoW9uL.jpg","2","3","1","2"
"368","Amazon/images/41shSzzbDnL.jpg","Amazon/images/41Xxi3bUPvL.jpg","2","3","1","2"
"369","Amazon/images/419H4vZUa4L.jpg","Amazon/images/414vK-PXiuL.jpg","3","2","1","2"
"370","Amazon/images/4116YET-7dL.jpg","Amazon/images/41JXOlOAXHL.jpg","3","4","1","2"
"371","Amazon/images/41AIQOYupfL.jpg","Amazon/images/41yqbdgEIeL.jpg","3","2","1","2"
"372","Amazon/images/41F13YsRGCL.jpg","Amazon/images/31Ll0TNLC6L.jpg","3","4","1","2"
"373","Amazon/images/41zLEiXkzBL.jpg","Amazon/images/41czTuLOQvL.jpg","2","3","1","2"
"374","Amazon/images/41EylJ4-gYL.jpg","Amazon/images/41p47ZjpPtL.jpg","2","4","1","2"
"375","Amazon/images/41QmzryXw0L.jpg","Amazon/images/41AN-y8OE2L.jpg","3","1","1","2"
"376","Amazon/images/4177ezpDfZL.jpg","Amazon/images/41EZG-uOGfL.jpg","2","4","1","2"
"377","Amazon/images/51c2NV0E6pL.jpg","Amazon/images/41MByOHbsBL.jpg","3","1","1","2"
"378","Amazon/images/517phA%2BjzpL.jpg","Amazon/images/41PEyVgOtiL.jpg","3","1","1","2"
"379","Amazon/images/41eu95z1H5L.jpg","Amazon/images/31Em3tKfKaL.jpg","2","3","1","2"
"380","Amazon/images/41k7eqx6vLL.jpg","Amazon/images/41FQKH53N%2BL.jpg","6","4","1","2"
"381","Amazon/images/41wMp4856gL.jpg","Amazon/images/413YvtgV2FL.jpg","3","4","1","2"
"382","Amazon/images/41yuMPvbnIL.jpg","Amazon/images/41lgdSTtR0L.jpg","3","2","1","2"
"383","Amazon/images/41WS%2B-v0BbL.jpg","Amazon/images/41m0FgksT1L.jpg","3","2","1","2"
"384","Amazon/images/41H-58mJ3lL.jpg","Amazon/images/41AN-y8OE2L.jpg","2","4","1","2"
"385","Amazon/images/41MOfObzduL.jpg","Amazon/images/41nhrpbqcLL.jpg","2","4","1","2"
"386","Amazon/images/41j08qUWBoL.jpg","Amazon/images/41GWdq%2BOpyL.jpg","3","2","1","2"
"387","Amazon/images/51nLIHYzgyL.jpg","Amazon/images/41m0FgksT1L.jpg","3","3","1","2"
"388","Amazon/images/41jrg3MqNvL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"389","Amazon/images/41tPxiqQJWL.jpg","Amazon/images/41pBNiokb-L.jpg","2","4","1","2"
"390","Amazon/images/416Je7twzmL.jpg","Amazon/images/414vK-PXiuL.jpg","3","4","1","2"
"391","Amazon/images/41soxh4XjvL.jpg","Amazon/images/41HbOiyS4jL.jpg","2","3","1","2"
"392","Amazon/images/412YAZ9jJPL.jpg","Amazon/images/41Xxi3bUPvL.jpg","2","3","1","2"
"393","Amazon/images/41IGHu3OUuL.jpg","Amazon/images/41Z2OsRDqCL.jpg","2","2","1","2"
"394","Amazon/images/51frMcppt6L.jpg","Amazon/images/41nhrpbqcLL.jpg","3","4","1","2"
"395","Amazon/images/41ov%2BboFo1L.jpg","Amazon/images/41czTuLOQvL.jpg","3","2","1","2"
"396","Amazon/images/51Y6OyQ03KL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"397","Amazon/images/41Rk5U3sXmL.jpg","Amazon/images/419gCnFEHvL.jpg","2","3","1","2"
"398","Amazon/images/41sAw3PvhGL.jpg","Amazon/images/41n39srVFAL.jpg","3","2","1","2"
"399","Amazon/images/41Ydm0qx6yL.jpg","Amazon/images/41AN-y8OE2L.jpg","3","1","1","2"
"400","Amazon/images/41iuKtlkqtL.jpg","Amazon/images/41Ww5lQOsrL.jpg","2,3","3","1","2"
"401","Amazon/images/41hwdZwRHWL.jpg","Amazon/images/419gCnFEHvL.jpg","2","3","1","2"
"402","Amazon/images/41mKn5nSQ-L.jpg","Amazon/images/415uEMF9eZL.jpg","2","4","1","2"
"403","Amazon/images/41CJ2MOswaL.jpg","Amazon/images/417B6s8tM5L.jpg","2","3","1","2"
"404","Amazon/images/41o9lngh5GL.jpg","Amazon/images/41MedmiQ68L.jpg","3","3","1","2"
"405","Amazon/images/418MTAFAg%2BL.jpg","Amazon/images/41maYFVBeeL.jpg","2","4","1","2"
"406","Amazon/images/413iVgXr1nL.jpg","Amazon/images/410VZ73tEnL.jpg","3","3","1","2"
"407","Amazon/images/41RC1RuuRiL.jpg","Amazon/images/41E63AFImSL.jpg","3","1","1","2"
"408","Amazon/images/41ldeXOAzkL.jpg","Amazon/images/31Ll0TNLC6L.jpg","3","4","1","2"
"409","Amazon/images/51nOTgg0OZL.jpg","Amazon/images/41qiQqqLDUL.jpg","2","3","1","2"
"410","Amazon/images/51KUW4XKW-L.jpg","Amazon/images/41E7EhoW9uL.jpg","3","3","1","2"
"411","Amazon/images/41tbWNTCOeL.jpg","Amazon/images/41l0dGkIbDL.jpg","3","4","1","2"
"412","Amazon/images/41uGCTzxVvL.jpg","Amazon/images/41JXOlOAXHL.jpg","2","3","1","2"
"413","Amazon/images/51Qfn-FO12L.jpg","Amazon/images/41QUqtDNIkL.jpg","2","3","1","2"
"414","Amazon/images/414bLUg6pdL.jpg","Amazon/images/414vK-PXiuL.jpg","3","2","1","2"
"415","Amazon/images/41SNlP68CpL.jpg","Amazon/images/41AN-y8OE2L.jpg","3","1","1","2"
"416","Amazon/images/51ZDnbhIszL.jpg","Amazon/images/51oSaj2BUCL.jpg","2","1","1","2"
"417","Amazon/images/41MV1l1ljvL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","1","1","2"
"418","Amazon/images/41phWs%2BXTTL.jpg","Amazon/images/41GWdq%2BOpyL.jpg","2","1","1","2"
"419","Amazon/images/41vKpAJ0ypL.jpg","Amazon/images/41QUqtDNIkL.jpg","3","3","1","2"
"420","Amazon/images/41o%2BDoT-xZL.jpg","Amazon/images/41lgdSTtR0L.jpg","3","1","1","2"
"421","Amazon/images/415zJ7JUZDL.jpg","Amazon/images/41m0FgksT1L.jpg","2","4","1","2"
"422","Amazon/images/412romQv87L.jpg","Amazon/images/41YSHdiROIL.jpg","3","4","1","2"
"423","Amazon/images/41M6K6f4kEL.jpg","Amazon/images/41m0FgksT1L.jpg","2","3","1","2"
"424","Amazon/images/412YAZ9jJPL.jpg","Amazon/images/41MByOHbsBL.jpg","2","4","1","2"
"425","Amazon/images/51gCv0gShIL.jpg","Amazon/images/41MByOHbsBL.jpg","3","4","1","2"
"426","Amazon/images/41CiVlmKmHL.jpg","Amazon/images/413YvtgV2FL.jpg","3","4","1","2"
"427","Amazon/images/41ov%2BboFo1L.jpg","Amazon/images/41QDfkfHEkL.jpg","3","4","1","2"
"428","Amazon/images/41%2BjS9aED4L.jpg","Amazon/images/414vK-PXiuL.jpg","2,3","5","1","2"
"429","Amazon/images/410KLoxpX%2BL.jpg","Amazon/images/41tcYHChHoL.jpg","6","4","1","2"
"430","Amazon/images/410nzioXODL.jpg","Amazon/images/41EZG-uOGfL.jpg","2","3","1","2"
"431","Amazon/images/41lRFMl7qdL.jpg","Amazon/images/41FQKH53N%2BL.jpg","2","3","1","2"
"432","Amazon/images/41thhHO72pL.jpg","Amazon/images/41mWOI0DW0L.jpg","2","3","1","2"
"433","Amazon/images/41ZkKL5M5LL.jpg","Amazon/images/41AjHrVLTtL.jpg","2","3","1","2"
"434","Amazon/images/41Or43em0IL.jpg","Amazon/images/41c3NSTRZuL.jpg","2","4","1","2"
"435","Amazon/images/51frMcppt6L.jpg","Amazon/images/41tcYHChHoL.jpg","3","2","1","2"
"436","Amazon/images/5121aVIlkwL.jpg","Amazon/images/414vK-PXiuL.jpg","2","4","1","2"
"437","Amazon/images/41yGMAnY0BL.jpg","Amazon/images/414vK-PXiuL.jpg","2","3","1","2"
"438","Amazon/images/415uU45GntL.jpg","Amazon/images/414vK-PXiuL.jpg","2","4","1","2"
"439","Amazon/images/41dqnhlFOdL.jpg","Amazon/images/41Cr%2BAECjyL.jpg","3","4","1","2"
"440","Amazon/images/41rD1VO1qgL.jpg","Amazon/images/41nIHiljUfL.jpg","3","1","1","2"
"441","Amazon/images/519DfVaPwWL.jpg","Amazon/images/41m0FgksT1L.jpg","3","1","1","2"
"442","Amazon/images/41A9Bs9WbZL.jpg","Amazon/images/41AjHrVLTtL.jpg","3","3","1","2"
"443","Amazon/images/41sHnArozBL.jpg","Amazon/images/41c3NSTRZuL.jpg","3","3","1","2"
"444","Amazon/images/41sCcoUN11L.jpg","Amazon/images/41HdicjYxPL.jpg","2","3","1","2"
"445","Amazon/images/41kTw6c-lOL.jpg","Amazon/images/41n39srVFAL.jpg","2","3","1","2"
"446","Amazon/images/41Qzu5%2B82rL.jpg","Amazon/images/41HdicjYxPL.jpg","3","4","1","2"
"447","Amazon/images/41ySAwMGnEL.jpg","Amazon/images/4182ZwGiNXL.jpg","3","3","1","2"
"448","Amazon/images/41901IqNdyL.jpg","Amazon/images/41Xxi3bUPvL.jpg","2","4","1","2"
"449","Amazon/images/41Ydm0qx6yL.jpg","Amazon/images/41JXOlOAXHL.jpg","6,3","3","1","2"
"450","Amazon/images/4177ezpDfZL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","2","1","1","2"
"451","Amazon/images/41%2BMlcScZxL.jpg","Amazon/images/51X6A29hWhL.jpg","2","3","1","2"
"452","Amazon/images/414ZGlVxP3L.jpg","Amazon/images/41Xxi3bUPvL.jpg","2","3","1","2"
"453","Amazon/images/411-3ej5B1L.jpg","Amazon/images/41m0FgksT1L.jpg","3","4","1","2"
"454","Amazon/images/51TQGEArHIL.jpg","Amazon/images/41E7EhoW9uL.jpg","2","3","1","2"
"455","Amazon/images/41hvrsZdfRL.jpg","Amazon/images/41GWdq%2BOpyL.jpg","2","3","1","2"
"456","Amazon/images/41901IqNdyL.jpg","Amazon/images/41yqbdgEIeL.jpg","2","4","1","2"
"457","Amazon/images/41%2BuiTnpKOL.jpg","Amazon/images/411tFNX%2B51L.jpg","2","3","1","2"
"458","Amazon/images/41CvMMBrJAL.jpg","Amazon/images/41QUqtDNIkL.jpg","6","3","1","2"
"459","Amazon/images/41a-2xUqPRL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"460","Amazon/images/41B08bgEfiL.jpg","Amazon/images/41QDfkfHEkL.jpg","6","4","1","2"
"461","Amazon/images/51dkakjRuwL.jpg","Amazon/images/41m0FgksT1L.jpg","3","2","1","2"
"462","Amazon/images/41ndasO1tHL.jpg","Amazon/images/41m0FgksT1L.jpg","2","4","1","2"
"463","Amazon/images/41oQ8oUkIoL.jpg","Amazon/images/41qiQqqLDUL.jpg","2","3","1","2"
"464","Amazon/images/41f%2BInitmfL.jpg","Amazon/images/414vK-PXiuL.jpg","3","2","1","2"
"465","Amazon/images/41nWlYtiMsL.jpg","Amazon/images/41EF8EMZgML.jpg","2,3","4","1","2"
"466","Amazon/images/41b%2Ba36X9wL.jpg","Amazon/images/414vK-PXiuL.jpg","3","1","1","2"
"467","Amazon/images/41-Jmhst6cL.jpg","Amazon/images/31Ll0TNLC6L.jpg","2","4","1","2"
"468","Amazon/images/41G%2BROz%2BV9L.jpg","Amazon/images/41MByOHbsBL.jpg","6,3","4","1","2"
"469","Amazon/images/41PDw6HPk%2BL.jpg","Amazon/images/41maYFVBeeL.jpg","3","3","1","2"
"470","Amazon/images/313p86yqsPL.jpg","Amazon/images/41AN-y8OE2L.jpg","3","1","1","2"
"471","Amazon/images/41SLyDsR47L.jpg","Amazon/images/51oSaj2BUCL.jpg","2","1","1","2"
"472","Amazon/images/51s3jGYU7nL.jpg","Amazon/images/41FQKH53N%2BL.jpg","3","4","1","2"
"473","Amazon/images/41DWiUKjYAL.jpg","Amazon/images/41nhrpbqcLL.jpg","2","4","1","2"
"474","Amazon/images/51sy2hBxfrL.jpg","Amazon/images/41c0BzUWxyL.jpg","2","3","1","2"
"475","Amazon/images/41MV1l1ljvL.jpg","Amazon/images/419gCnFEHvL.jpg","6","4","1","2"
"476","Amazon/images/51n8uB2zQZL.jpg","Amazon/images/41YSHdiROIL.jpg","3","3","1","2"
"477","Amazon/images/41YAc0hzToL.jpg","Amazon/images/41iMMCy2RbL.jpg","3","4","1","2"
"478","Amazon/images/51E8lQFlKFL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"479","Amazon/images/41J%2BkFEtWOL.jpg","Amazon/images/414vK-PXiuL.jpg","1,6","4","1","2"
"480","Amazon/images/41LWUaHEEVL.jpg","Amazon/images/51oSaj2BUCL.jpg","2","1","1","2"
"481","Amazon/images/41QhUr4AqSL.jpg","Amazon/images/41H%2BidCkkVL.jpg","3","2","1","2"
"482","Amazon/images/41A9GJDExuL.jpg","Amazon/images/41H%2BidCkkVL.jpg","2","3","1","2"
"483","Amazon/images/51Q91XvGgBL.jpg","Amazon/images/41rcPSO4aNL.jpg","3","1","1","2"
"484","Amazon/images/41xDfnNfN3L.jpg","Amazon/images/41yqbdgEIeL.jpg","2","4","1","2"
"485","Amazon/images/41YPi%2BXl-PL.jpg","Amazon/images/41tcYHChHoL.jpg","2,4","2","1","2"
"486","Amazon/images/51uLakNNpqL.jpg","Amazon/images/31ZKv1DIcDL.jpg","3","4","1","2"
"487","Amazon/images/41I%2B6ev39mL.jpg","Amazon/images/41Xxi3bUPvL.jpg","3","3","1","2"
"488","Amazon/images/412SICNjuSL.jpg","Amazon/images/41nIHiljUfL.jpg","3","4","1","2"
"489","Amazon/images/413ZMQhB9oL.jpg","Amazon/images/41SlSsQcv2L.jpg","2,3","1","1","2"
"490","Amazon/images/41RIt4smw0L.jpg","Amazon/images/41SlSsQcv2L.jpg","2","5","1","2"
"491","Amazon/images/518s3bv9OAL.jpg","Amazon/images/41jK7-wnymL.jpg","3","4","1","2"
"492","Amazon/images/511mwDMGbJL.jpg","Amazon/images/41qiQqqLDUL.jpg","2","3","1","2"
"493","Amazon/images/418NsZsSWuL.jpg","Amazon/images/41yqbdgEIeL.jpg","3","1","1","2"
"494","Amazon/images/41q-ZthhoxL.jpg","Amazon/images/41I7RXxeHuL.jpg","3","1","1","2"
"495","Amazon/images/51OmYz6fhtL.jpg","Amazon/images/41yqbdgEIeL.jpg","2","3","1","2"
"496","Amazon/images/41F4FRiozaL.jpg","Amazon/images/41EF8EMZgML.jpg","6","4","1","2"
"497","Amazon/images/41pQSp%2Bb4wL.jpg","Amazon/images/41MedmiQ68L.jpg","3","4","1","2"
"498","Amazon/images/41KekVh5a0L.jpg","Amazon/images/41j5wjiQuQL.jpg","3","2","1","2"
"499","Amazon/images/41roEN8ncbL.jpg","Amazon/images/411tFNX%2B51L.jpg","3","1","1","2"
"500","Amazon/images/41SUd264McL.jpg","Amazon/images/41AjHrVLTtL.jpg","2","3","1","2"
"501","Amazon/images/41y7wJ116TL.jpg","Amazon/images/41EF8EMZgML.jpg","3","4","1","2"
